Label,Label2,Text,Predictions
正面,稍微正面,媒體/來源/中時/新聞/主筆室/新聞/標題/時/評/黑侯/產業鏈/原文/連結/原文/內容/新北/幼兒園/餵/藥/風波/檢方/已/公布/未/檢出/報告/警方/傳喚/副總統/賴清德/到案/說明/但/衛福部長/薛瑞元日/卻/表示/新北市府/和/檢調/的/報告/都/還/沒/出來/現在/只/能/說/未/檢出/此/事/尚未/水落石/出現/在/下/斷言/還/太早/看來/這/條/黑侯/產業鏈/仍/方興未艾/檢警/大/動作/偵辦/餵藥案/民進黨/府院黨/借題/發揮/全力/批判/侯友宜/為/參選/總統/荒廢/市政/政論/節目/也/配合/天天/狂打網路/更/引述/毒物/專家/說法/把/此/案/搞/得/黑影/幢幢/這樣/的/情境/如同/年前/總統/大選/的/黑韓/產業鏈/當時/民進黨/由/綠委/放話/媒體/接力/報導/再/透過/側翼/網軍/張貼/訊息/抹黑到/韓國/瑜民/調直/直落/現在/黑侯/的/不只/綠委/連/總統/參選人/賴清德/都/加入/讓/侯辦/除了/要求/賴清德/道歉/外/也/只/能/訴諸/司法/以/正視/聽/不過/民進黨/非/省油/的/燈/行政院/拍板/納管巴比妥/複方藥/深化/外界/對/巴比妥/有/危害/身體/之/虞/的/觀感/新/北檢/公布/檢驗/報告/卻/未/簽結/留有/伏筆/加上/薛瑞元/幫腔/就/是/要/此/案/打/延長賽/拖住/侯/的/選舉/動作/尤其/最/無恥/的/是/就/在/藍營/稱/綠營/黑侯/產業鏈/將/在/網路/發動/新/一/波/反串/作戰/前夕/主委/陳耀祥/不顧/鏡/電視/上架案/爭議/不斷/自己/還是/檢方/偵辦/該/案/的/被告/仍/強渡/關山/通過鏡/電視/上架案/無非/是/要/透過/媒體/強化/打擊/力道/讓/對手/在/大選/中/吃足/苦頭/餵藥案/的/科學/驗證/已/讓/造謠/者/醜態/畢露/黑侯/產業鏈/卻/依然/故我/綠委/猛/咬/侯友宜/的/居心叵測/說法/但/侯/已/為/此/道歉/了/一再/閃躲/的/賴清德/呢/這/也/印證/綠營/不會/抹黑/就/不會/選舉/選民/須/提早/認清/才/能/遏阻/選舉/歪風/惡性/循環/備註/侯友宜/也/已經/道歉/了/反而/是/民進黨/一直/在/閃躲/不/針對/烏龍/餵/藥案/給/民眾/一/個/交代/大家/眼睛/雪亮點/遏止/選舉/歪風/惡性/循環,[0.7524561  0.24754386]
負面,稍微負面,一/開始/我/以為/又/是/圖/文蝦/起鬨/點進去/居然/是/真/的/柯文哲/是/不/是/道出/多數/人/的/心理聲/哈哈/唯一/目標/下架/民進黨/好好/反省/做/了/多少/背叛/人民/的/事情,[0.12684104 0.873159  ]
負面,非常負面,全力/殲滅/糞/兔兔/卡娜赫拉/之/銘言/靠/杯/怎麼/到/現在/還/有/人/搞/不/清楚/大/遊行/訴求/真的/超誇/張大/遊行/的/訴求/很/簡單/就/是/上/街頭/遊行/上/街頭/遊行/字面/意思/就是/走上/街頭/但/遊行/訴求/是/上/街頭/而/上/街頭/遊行/所以/遊行/的/訴求/就/是/遊行/本身/聽聞/柯文哲/的/哲學/素養/很/高/哲學/裡/有/存在/的/本質/就是/存在/本身/這/種/話/現在/柯粉/的/遊行/號召/也/很/有/哲理/上/街頭/的/目的/就/是/上/街頭/遊行/的/訴求/就/是/遊行/偉哉/柯粉/我/的/視野/又/更/開闊/了,[0.01229742 0.98770255]
負面,稍微負面,看到/推文/說/黑道/反/黑道/建商/談/居住/正義/這些/人/是/不/是/沒有/思考/能力/阿館/長大/可以/挺/民進黨/反正/黑道/治國/嘛國昌/也/大/可以/挺/民進黨/反正/都/是/建商/扶植/的/嘛/吃飽/太閒/腦袋/壞掉/才/會/跟/自己/利益/作/對/大家/都/不要/去/了/館長/是/前/黑道/國昌/是/建商/別/去/了/繼續/挺/民進黨/吧/笑死/了/這些/人/腦子裝/啥/引述/大八/之/銘言/號召/上/凱道/黃國昌/館長/明親/邀/柯賴侯/新聞/網址/新聞/來源/完整/新聞/標題/號召/上/凱道/黃國昌/館長/明親/邀/柯賴侯/完整/新聞/內容/記者/呂晏慈/台北/報導/網紅/館長/陳之漢/前/立委/黃國昌/以/公平/正義/救/台灣/為/訴求/號召/民眾/月/日/上/凱道/遊行/根據/稍早/發布/的/公開/行程/兩/人/日/上午/將/陸續/前往/民眾黨/中央/黨部/國民黨/總統/參選人/侯友宜/辦公室/民進黨/中央/黨部/遞交/邀請函/邀請/藍綠白/總統/參選人/參加/上/凱道/活動/根據/活動/主辦/方/今天/下午/發布/的/公開/行程/資訊/陳之漢/及/黃國昌/兩/人/明天/將/再/上午/點/前往/位於/台北市/杭州南路/一段/的/民眾黨/中央/黨部/邀請/民眾黨/總統/參選人/柯文哲/點轉/赴/位於/新北市/板橋區/的/侯友宜/競選/辦公室/最後/在/台北市/北平東路/上/的/民進黨/中央/黨部/集結/邀請/民進黨/總統/參選人/賴清德/參與/該/活動/附註/心得/想法館長/不錯/三/個/總統/候選人/都/有/邀請/想當然/賴就/執政黨/一定/不會/出席/就/不用/看/了/值得/觀察/就/是/柯文哲/和/侯友宜/是否/真的/會/出席/柯/之前/有/當面/答應/一定/會/出席/至於/侯友宜/當天/會不會/出席/呢/這/件/事/全/世界/只有/三/個/人/知道/一/個/是/我/一/個/是/侯友宜/另/一/個/是/誰/很/抱歉/我/不能/說,[0.14341189 0.8565881 ]
正面,非常正面,幹你媽的/勒連/美國/總統/甘迺迪/都/可以/在/眾目睽睽/之下/挨槍/身亡/疑似/涉案/的/奧斯華/其實/根本/與/他/無/涉/他媽的/與/該/事件/有關/的/證人/證詞/都/遭到/扭曲/甚至/被/意外/自殺/身亡/的/人/不計其數/這/才/是/真正/的/國家/機器/拎杯/正在/看/凱文科斯納/主演/的/誰/殺/了/甘迺迪/還/有/一半/片/長幹,[0.93677163 0.06322844]
中立,中立,總統/大選/要/到/了/好奇/本/版/這麼多/對/政治/關心/的/版友/對/三/位/總統/候選人/的/第一/印象/我/先/來好了/賴/勞工/加班/做/功德/柯嘴巴/有時候/很/臭侯侯/有/移/原本/是/換/門牌/的/昨天/換/了,[0.5325612  0.46743882]
負面,非常負面,相比/五星/抄襲/市長/小智/這/隻/真的/是/學識/談吐/亮眼/多/了/國民黨/的/政二代/跑去/民眾黨/發展/還/真的/是/很/令/人/意外/百/年/的/醬缸/文化/已經/食古不化/等/時間/慢慢/腐化/啪/就/沒/了,[0.04004637 0.95995367]
正面,稍微正面,在/八卦/看到/這/篇/這麼/厲害/的/資歷/猴猴/韓/韓/根本/是/幼稚園/而已/吧/政壇/最/強烙/跑王/除了/賴皮德/之外/還/有/人/比/他/更/會/烙跑/的/嗎/歡迎/介紹給/大家/認識/一下,[0.78636396 0.21363604]
負面,稍微負面,郭台銘/最/新/貼文/如果/沒/意外/的話/我/想/應該/是/參選/到底/了/整/個/政策/圖文/都/出來/了/沒有/團隊/我/不/相信/做/的/出來/深/綠/郭粉/我/也/準備好/了,[0.32522213 0.67477787]
正面,非常正面,只要/是/遊行/都/會/有/訴求/啦/像/當年/館長/訴求/是/反/紅媒/但是/我/看/半/天/還是/看/不/懂/他/遊行/訴求/是/什麼/沒有/訴求/的話/不/就/只/是/社會/失憶仔怪/政府/大/集會,[0.91780806 0.08219197]
負面,非常負面,真的/辦/個/活動/可是/要/花錢/的/柯糞/有錢/出錢/好不好/拜託/大家/幫忙/館長/總而言之/柯糞/幫忙/一下/好/嗎/有錢/出錢/有錢/出錢/絕對/要/轟轟烈烈/的/辦好/這/一/場/活動/加油,[0.00397714 0.9960228 ]
負面,稍微負面,依照/我/的/觀察/齁/原因/很/簡單/嗯/嗯/國民黨/的/戰略/目標/改變/惹/從/當選/總統/執政/下/調成/鞏固/目前/既得利益/者/的/利益/如此/罷了/從/郭/談起/為何/不/換/郭郭/就/不/是/國民黨/長老圈/的/人/即使/郭會贏/那/也/只是/等於/把/國民黨/送給/郭郭/上去/就/失去/國民黨/的/掌控力/自/廢/武功/為何/不/柯上/侯下柯/自己/有/民眾黨/讓/柯上/那/就/明/著/承認/民眾/黨盤/大於/國民黨/下/次/選舉/這些/立委/議員/誰/要/批/國民黨/戰袍/實際/上/跟/滅黨/沒/差/了/如若/能/鞏固/最後/一批/行將/就木/的/老/國民黨員/還可以/最後/再/撈/一/批/喝/湯/也好/隨便/啦/有/看過/國民黨/認真/監督/的/嗎/沒/吧/看懂/了/吧/國民黨/高層/實際/就/像/這些/而已/目光如豆/早/已經/放棄/執政/惹/這樣/下去/有/什麼/後果/就/賴清德/當選/國民黨/候選人/抱/著/這/塊/招牌/死去/明年/政論/節目/開始/要/嘛/三/個/位子/要/嘛/國民黨/被/踢出去/沒/收視/讓/民進黨/再/吃/四/年/嗯/大概率/啦/吧/唉/天佑/台灣,[0.37663317 0.6233669 ]
正面,稍微正面,照理/說/風險/愈/大/機會/就/愈/大/但是/新加坡/都/快/賺到/爆/了/中華民國/還是/跟不/上/世界/產業/無法/轉型/我們/在/美/中/對抗/的/第一線/就/應該/跟/美國/要/更多/怎麼/都/被/新加坡/要/走/了/是/美國/不/公平/還是/中華民國/自己/無能/假如/是/美國/不/公平/那/就/又/硬起來/多/要/一點/假如/根本/就/是/自己/無能/那/該/怪/誰/呢/應該/選擇/有/領導力/能/顛覆/官僚/體系/重整/官僚/體系/的/人才/有用/不/做/組織/改革/只/會/繼續/爛下去/而已/但是/中華民國/明明/有/國際/談判/專家/怎麼/可能/輸給/數學/宅男/呢/為什麼/專責/讀/法律/國際/談判/有/長年/官僚/經驗/的/人/卻/被/數學/續屌/打/呢/台灣/也/要/選/數學/物理/總統/不要/再/讓/法律/外交/政治/國際/談判/專家/當/總統/了,[0.6875937  0.31240627]
負面,非常負面,其實/我/比較/關心/的/是/到底/當年/太陽花/學運/的/支持/者/當年/是/反/服貿/的/多/還是/反/黑箱/的/多/搞/清楚/這/點/才/能/繼續/討論/下去/因為/根據/瑩真/律師/所/言/繼續/打/這/個/只/會/讓/柯掉/更多/票/換句話說/他/認為/反/服貿/是/全/台/共識/而/他/認為/反/服貿/是/全/台/共識/的/理由/因為/太陽花/造成/全民/仇視/國民黨/因為/所以/民進黨/取代/國民黨/執政/當年/太陽花/的/核心/人物/皆/反/服貿/包括/他/自已/邱顯智/或/吳竫/等/人/但/不/包含/林九萬/甚至/邱顯智/還/說/反/黑箱/是/騙取/支持/的/手段/真正/的/目的/是/反/服貿/因為/所以/當年/五十萬/上街/的/黑杉軍/甚至/在/電視機/前/支持/黑杉軍/的/人/全部/沒/資格/講/太陽/花主/訴求/是/反/黑箱/只有/太陽花/運動/的/主要/人物/才/有/資格/定義/太陽花/的/訴求/是/什麼/前面/幾/項/還/說/的/通但/我/真的/不/種/的/結論/是/怎樣/來/的/瑩真/律師/你/說/你/懂/太陽花/沒關係/你/也/可以/說/你/是/太陽花/核心/人物/也/可以/你/也/可以/說/當年/衝進/立法院/的/人/都/是/反/服貿/但是/你/真的/覺得/你們/可以/代表/五十萬/黑杉軍/嗎/你/真的/覺得/你們/可以/代表/因為/太陽花/而/想/打倒/國民黨/的/人/嗎/你/真心/覺得/投票/給/小英/的/八百萬/票/支持/反/服貿/絕對/大過/反/黑箱/嗎,[0.04318872 0.95681125]
負面,非常負面,我/覺得/拉/如果/月/之後/突然/郭柯/都/被/整合/起來/會不會/突然/宣布/當選/拉/所以/月/未/到/別/太/小看/畢竟/朱立倫/說/最後/會/勝選/這/句/話/讓/我/不禁/想起/選舉/只/看/最後/民調/該/不會/現在/只是/演戲/各自/拉票/最後/大/整合/真的/是/不得不/小心/一點/啊,[0.01230691 0.98769313]
負面,稍微負面,乳蹄/宣布/要/廣/提/人選/從/原本/的/精兵/政策/轉變為/遍/地/開花/但是/我們/都/知道/區域/立委/要/選贏/陸軍/是/非常/重要/的/打/高空/只/能/騙騙/一些/不/關心/地方/發展/的/成立/這/幾/年/來/除了/台北市/其他/地方/實在/看/不/出/有/什麼/經營/成效/傳出/各/種/內鬥/的/新聞/還/比較/常/上/版面/雖然/有/藍營/小雞/希望/能/獲得/柯/的/站台/支持/但/相信/沒有/幾/個/會/真的/放掉/車輪/黨徽/的/畢竟/車輪黨/的/陸軍/資源/不/是/能/輕易/割捨/的/有/誰/真的/夠力/在/區域/立委/一/爭/高下/的/我/很/好奇,[0.15466456 0.8453355 ]
負面,非常負面,地點/桃園市/桃園區/時間/晚間/柯票/賴票/侯票/晚場/年輕票/雖然/偏/多/普遍/做起來/都/是/柯遠勝/對/柯/來/說/如何/繼續/維持/年輕人/量能/跟/最後/的/造勢/及/投票率/是/變成/空氣票/還是/高虹安/效應/的/勝負/關鍵/對/賴/來/說/短/時間/暫時/看/不/出來/服貿/或/學費/減免/有/什麼/太/大/的/改變/或/影響/可能/要/請/葛家/兄妹/來/處理/一下/了/對/侯/來/說/不要/再/親自/移/椅子/了/否則/真的/會/迷因化,[0.06816292 0.9318371 ]
負面,稍微負面,我/猜/郭/的/劇本/就/是/攻上/第二/讓/猴子/變/老四/以/此/逼宮/逼/國民黨/換侯/或/棄保/而/柯文哲/被/分票/眼見/無望/就/會/乖乖/讓/郭/整合/這/就/是/果凍/理想/中/的/藍/白/合不過/事情/有/這麼/順利/嗎/如果/他/的/政治/判斷/很/好/現在/也/不用/搞/這/齣/了,[0.20590967 0.79409033]
負面,非常負面,郭董/出來/連署/目標/應/擺在/至少/萬/相信/綠營/應該/會/幫忙/衝/如果/綠營/介入/痕跡/太多/侯/又/沒/退賴/清德/最後/也/是/感謝/郭董/笑納/勝利/成為/民進黨/最/大/暗樁,[0.00563344 0.9943666 ]
正面,稍微正面,自從/大舉/殲滅/造謠/粉專/像是/謝立聖/插畫/盾牌/牙醫/人人/崩潰/到/推特/尋找/新天地/結果/才/不到/一/週/時間/馬/投顧/叫/你/繳錢/啦/因為/側翼/都/有/串聯/推文/的/特性/一下子/五百/額度/一下子/就/爆滿/了/大家/都/知道/側翼/每/天/賺/的/錢/塞/牙縫/都/不/夠/怎麼/花錢/買/號稱/舔/共產黨/的/馬斯克/絕對/不可能/拉/現在/企圖/轉戰/噗浪/也/有/人/說到/沒/人/用/東西/根本/無法/宣傳/黨/的/意志/沒用/的,[0.82143724 0.17856279]
中立,中立,國民黨/今天/舉行/的/鳳鳴/朝陽/萬眾/一心/總統/候選人/造勢/大會/啦/國民黨/總統/擬/提名人/侯友宜/今/出席/活動/時/致詞/表示/只要/兩岸/願意/在/對等/尊嚴/下/務實/交流/溝通/就/能/讓/兩岸/和平/穩定/前總統/馬英九/就/是/最佳/代言/者/在/這樣/既有/的/經驗/下/他/會/繼續/往/前/走/侯友宜/表示/他/身為/國民黨/總統/擬/提名人/有/責任/扛/起/兩岸/穩定/地/責任/會/繼續/國民黨/原有/的/政策/及/方向/從/當年/馬英九/政策/的/穩定/上/去/推動/成功/經驗/就/像/當年/他/自己/有/機會/參與/兩岸/合作/打擊/犯罪/一樣/是/讓/社會/安定/的/一/股/力量/馬英九/經驗/阿九/主政/時期/的/兩岸/對談/是/有/哪/次/對等/了/有/哪/次/不/是/跪舔/啊/猴子/的/致詞/是/金小刀/擬/的/稿/吧/把/阿九/捧成/這樣/很/難看/耶/是/說/鳳鳴/朝陽/萬眾/一心/是/誰/想/的/啊/笑死,[0.5092971  0.49070293]
正面,非常正面,民調/很/現實/郭/沒國民黨/加持/就/是/墊底/的/份/這/也/是/為/啥/郭/兩/次/都/處心積慮/要/回/國民黨/結果/現在/還/在/講/政策/拉/團隊/但/不會/換侯/啊/除了/陳玉珍/明目張膽/其他/大多/被/小刀/喊/停郭/還/沒/認清/他/現在/就/是/墊底/嗎,[0.9438625  0.05613755]
正面,稍微正面,龍霸/之/銘言/其實/我/比較/關心/的/是/到底/當年/太陽花/學運/的/支持/者/當年/是/反/服貿/的/多/還是/反/黑箱/的/多/很/簡單/的/邏輯/帶頭/反/服貿/的/衝組/意外/成功/佔領/立法院/之後/自己/內部/開會/決定/後/對/外/宣布/是/定調/反/黑箱/退回/重審/這/就/說明/了/連/當時/的/他們/都/認為/支持/反/黑箱/的/人/比較/多所以/才/用/這/個/口號/希望/更/能/引起/社會/共鳴/九/年/後/出來/推翻/自己/然後/去/怪/一/個/從頭到尾/都/沒/變/的/人/背離/了/年輕人/這/真的/很/屌,[0.7408533  0.25914666]
正面,稍微正面,只/能/說/藍白/真的/不/是/普通/的/爛/一/個/只/想/著/跟/郭台銘/整合/一/個/整/天/只/會/內鬥/我/就/問/藍白/是/要/怎麼/贏/民進黨/啊/藍白/不/是/看/民進黨/就/猶如/殺/父/之/仇/般/恨不得/要/把/民進黨/趕下台/結果/藍白/就/是/那/副/死樣子/我/看/不僅/爽/到/民進黨/又/要/重演/的/悲劇/囉/引述/最初/的/夢想/之/銘言/郭台銘/最/新/貼文/如果/沒/意外/的話/我/想/應該/是/參選/到底/了/整/個/政策/圖文/都/出來/了/沒有/團隊/我/不/相信/做/的/出來/深/綠/郭粉/我/也/準備好/了,[0.78607434 0.2139257 ]
負面,稍微負面,之/銘言/年/月/日/記者/崔至雲/台北/報導/鴻海/集團/創辦人/郭台銘/近來/看到/國民黨/總統/參選人/侯友宜/民調/疲弱/不振/獨立/參選/總統/之/心/蠢蠢欲動/不僅/積極/走訪/各/縣市/拉攏/地方/人士/也/營造/泛藍/支持/他/的/氣勢/據/知情/人士/透露/月底/挺/郭/人士/聚集/郭家/密會/會議/一/結束/郭營操/盤手/的/前/立委/林炳坤/就/打給/與/侯/關係/密切/的/國民黨/前/秘書長/李乾龍/放話/叫/阿侯/退選/啦李/也/反嗆/換侯/是/連/零/都/不可能/的/事/要/郭死心/郭台銘/陣營/勇敢/一點/啦/就/自己/獨立/參選/啊/一天到晚/要/人家/退選/你/是/黨員/嗎/連/黨員/都/不/是/有/什麼/資格/叫/人家/退選/換/你/這麼/想/選/就/去/選/啊/沒/人/阻止/你/啊/去/連署/通過/就/可以/選/了/啊/有/本事/就/把/柯/擠到/老三侯/變成/老四/那/我/也/佩服/你/就/不要/死賴/著/國民黨/了/人家/就/是/挑/了/侯/要/自取/滅亡/也/是/他/家/的/事,[0.11815651 0.8818435 ]
負面,非常負面,大/之/銘言/投票/剩下/個/月/左右/總統場/的/參賽/者/就/那/幾/位/基本/上/支持/者/大概/就/分成/兩/邊/一/邊/是/綠營/的/賴人/另/一/邊/是非/綠營/的/侯柯/以及/牛棚/選手/郭人/本來/應該/是/比較/吃力/但是/這/個/玩法/不能/圍毆/只/能/派/代表/出來/為了/可以/成為/代表/侯柯郭/都/想要/出線/來/參戰/結果/柯/現在/用/立委/來/半/威脅/侯/放棄/總統/參選/郭/則/是/用/鈔/能力/來/要求/換掉/侯/讓/他/上場/而且/郭/的/鈔/能力/好像/也/企圖/買下/柯/那邊/的/人馬/就/現在/三/方/的/戰況/來/看/侯/目前/是/腹背/受/敵/現在/郭跟柯/哪/一/位/對/侯/的/威脅/比較/大,[0.0617194  0.93828064]
負面,稍微負面,請問/一下/在/樂透/彩券/中/用/包牌/戰術/買/彩券/的/人/通常/最後/他們/的/成果/是/賺錢/還是/賠錢/呢/如果/是/賺錢/那/樂透/公司度/就/早/就/虧/到/倒閉/了/如果/是/賠錢/那/為什麼/來/有/這麼多/人/要/用/包牌/戰術/來/買/彩券/呢/同樣/的/期望值/可以/套用/在/選戰/結果/的/預估/上/嗎,[0.11478779 0.8852122 ]
負面,稍微負面,個人/判斷/不會/而且/不只/不/去/而且/也/不/動員/支持/因為/這/個/場子/明顯/是/為/柯文哲/而/辦/人數/太多/反而/對/不利/現在/感覺/腦子/開始/上線/應該/是/不會/傻到/去/支持,[0.13637106 0.8636289 ]
正面,非常正面,當初/反/黑箱/服貿/現在/說/騙/你/的/啦/是/反/服貿/啦/自己/整/天/出征/現在/說/柯粉/到處/出征/被/說/塔綠班哥/布林/就/洗/柯布林/其他/還/有/很多/自我/催眠/的/砍假假/變/多/零/檢出/不/等於/沒有/蓋/電廠/藻礁/長/更/好/難怪/只/能/洗/記憶力/退化/的/老人/洗不了/年輕人/前/陣子/學費/政策/我/說/這/是/大撒幣/政策/錢/從/哪裡/來/有/個/塔綠班/跟/我/說/這/幾/年/稅/都/超收/不/知道/嗎/我/跟/他/提/勞保/健保/臺電/這些/坑/都/填/不/完/了/然後/他/就/不見了/呵呵/塔綠班/是/不/是/因為/沒/邏輯/低/智商/才/沒辦法/幫/主子/政策/辯護/只/能/洗/記憶/自/呀,[0.9736255  0.02637459]
